       0.264577     0.00186096     -0.0141637    1.04689e+17
       0.267237     0.00234734     -0.0218959    1.04693e+17
       0.238119     0.00566555     -0.0192417    1.04696e+17
       0.230294     0.00408993     -0.0180587      1.047e+17
       0.232543     0.00993984     -0.0221702    1.04703e+17
       0.265001      0.0124404     -0.0237839    1.04706e+17
       0.259886      0.0107343      -0.015932     1.0471e+17
         0.3111      0.0170769     -0.0181688    1.04713e+17
       0.303518     0.00924873    -0.00744153    1.04717e+17
       0.298798      0.0114224     -0.0102345     1.0472e+17
       0.280527      0.0169923    -0.00435529    1.04724e+17
       0.293027      0.0198131    -0.00485445    1.04727e+17
       0.285188      0.0151188    -0.00261183    1.04731e+17
       0.289245      0.0121195    -0.00647923    1.04734e+17
       0.291291      0.0127327    -0.00595093    1.04738e+17
       0.284376      0.0113157     -0.0146291    1.04741e+17
       0.298192      0.0104783     -0.0174319    1.04745e+17
       0.287528     0.00639527     -0.0191999    1.04748e+17
       0.280748     0.00191881     -0.0227733    1.04752e+17
       0.270775    0.000978822     -0.0252192    1.04755e+17
       0.271179     0.00587971     -0.0200555    1.04759e+17
       0.245918     0.00493722     -0.0194512    1.04762e+17
       0.245087   -6.48213e-05     -0.0148555    1.04766e+17
       0.250377    -0.00402102     -0.0179077    1.04769e+17
       0.248245     -0.0096037     -0.0200854    1.04773e+17
       0.253218    -0.00757286      -0.014281    1.04776e+17
       0.256229    -0.00648097     -0.0185695     1.0478e+17
       0.246086    -0.00266666     -0.0125756    1.04783e+17
       0.259395    -0.00690981    -0.00872017    1.04787e+17
       0.276865     -0.0114947    -0.00972799     1.0479e+17
       0.285258     -0.0120104    -0.00878386    1.04794e+17
        0.28775    -0.00769169     -0.0126429    1.04797e+17
       0.305764   -0.000537141     -0.0117227    1.04801e+17
       0.321699     0.00148356     -0.0198535    1.04804e+17
       0.346428     0.00349424     -0.0151746    1.04807e+17
       0.345061     0.00517299     -0.0078255    1.04811e+17
         0.3309     0.00186568    -0.00816515    1.04814e+17
       0.295555     0.00238704     0.00420835    1.04818e+17
       0.310481     0.00563431      0.0146813    1.04821e+17
       0.272716      0.0111504       0.014704    1.04825e+17
       0.297669      0.0134011      0.0192258    1.04828e+17
       0.286446      0.0120293      0.0253096    1.04832e+17
